prodid,aisle,category,subcategory,aisleid,categoryid,subcategoryid
7886168,Mexican,World Foods,Dietary & World Foods,675105516,674113139,674112512
7886168,Mexican,International Foods,Pantry,8904810,8904802,10302
8891356,Cake & Bread Mixes,Baking,Pantry,8423,8756,10302
1049399,Coffee Mixes,Coffee,Pantry,19892,19888,10302
1049399,Mixes Coffee,Coffee Drinks,Drinks,98657,98628,11456
7381241,Mexican,World Foods,Dietary & World Foods,675105516,674113139,674112512
7381241,Mexican,International Foods,Pantry,8904810,8904802,10302
3771878,Sugar & Sweeteners,Baking,Pantry,8317,8756,10302
3984369,Capsules,Coffee,Pantry,19893,19888,10302
3984369,Coffee Capsules,Coffee Drinks,Drinks,98658,98628,11456
4204035,Capsules,Coffee,Pantry,19893,19888,10302
4204035,Coffee Capsules,Coffee Drinks,Drinks,98658,98628,11456
2236303,Instant Meals & Sides,"Canned Food, Soups & Noodles",Pantry,10024,10146,10302
2236303,Microwave Rice,"Pasta, Rice, Legumes & Grains",Pantry,8888274,9634,10302
2236303,Rice,"Pasta, Rice, Legumes & Grains",Pantry,9592,9634,10302
1175134,Breakfast Cereal,Breakfast,Pantry,18742,7294,10302
1175134,Family Favourites,Breakfast,Pantry,8883601,7294,10302
4151948,Capsules,Coffee,Pantry,19893,19888,10302
4151948,Coffee Capsules,Coffee Drinks,Drinks,98658,98628,11456
7699670,Cake & Bread Mixes,Baking,Pantry,8423,8756,10302
6340395,Puddings,Desserts,Pantry,8894204,8894200,10302
3997190,Cake & Bread Mixes,Baking,Pantry,8423,8756,10302
4151959,Capsules,Coffee,Pantry,19893,19888,10302
4151959,Coffee Capsules,Coffee Drinks,Drinks,98658,98628,11456
7701240,Gluten Free,Free From,Dietary & World Foods,675024732,674114623,674112512
7701240,Cake & Bread Mixes,Baking,Pantry,8423,8756,10302
8057442,Capsules,Coffee,Pantry,19893,19888,10302
8057442,Coffee Capsules,Coffee Drinks,Drinks,98658,98628,11456
5225212,Recipe & Meal Bases,Sauces,Pantry,9390,9373,10302
1868130,Mexican,World Foods,Dietary & World Foods,675105516,674113139,674112512
1868130,Mexican,International Foods,Pantry,8904810,8904802,10302
3198684,Gluten Free,Free From,Dietary & World Foods,675024732,674114623,674112512
3198684,Mexican,World Foods,Dietary & World Foods,675105516,674113139,674112512
3198684,Mexican,International Foods,Pantry,8904810,8904802,10302
4959538,Cake & Bread Mixes,Baking,Pantry,8423,8756,10302
9851903,Cake & Bread Mixes,Baking,Pantry,8423,8756,10302
8150787,Instant Meals & Sides,"Canned Food, Soups & Noodles",Pantry,10024,10146,10302
8150787,Microwave Rice,"Pasta, Rice, Legumes & Grains",Pantry,8888274,9634,10302
8150787,Rice,"Pasta, Rice, Legumes & Grains",Pantry,9592,9634,10302
8962115,Gluten Free,Free From,Dietary & World Foods,675024732,674114623,674112512
8962115,Gluten Free Cereal,Breakfast,Pantry,8901200,7294,10302
7060248,Tomato & Bbq Sauces,Pickled Vegetables & Condiments,Pantry,8888268,9232,10302
7060248,Tomato & Bbq,Sauces,Pantry,9250,9373,10302
3628058,Marinades,Sauces,Pantry,8888273,9373,10302
3628058,Recipe & Meal Bases,Sauces,Pantry,9390,9373,10302
2515216,Gluten Free,Free From,Dietary & World Foods,675024732,674114623,674112512
2515216,Cake & Bread Mixes,Baking,Pantry,8423,8756,10302
3994635,Cake & Bread Mixes,Baking,Pantry,8423,8756,10302
6063841,Healthy Cooking,Health Foods,Pantry,12083,10301,10302
6063841,Gluten Free,Free From,Dietary & World Foods,675024732,674114623,674112512
